id,name,full_name,club,club_slug,nationality,birth_date,height_cm,position,cost,rarity,is_starter,image_url,rb,a,rc,d,rg,v,pc,pl,pa,dl,rm,rf,co,zone_grid
165007-2526,SUÁREZ,Denis Suárez,Deportivo Alavés,ala,Spain,1994-01-06,176,MF,5,comun,false,https://assets.virtuafc.com/players/138383.webp,,,,1,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
718034-2526,REBBACH,Abde Rebbach,Deportivo Alavés,ala,Algeria,1998-08-11,176,FW,4,comun,false,https://assets.virtuafc.com/players/1082968.webp,,,,2,2,2,2,,,,1,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
1124136-2526,PÉREZ,Ángel Pérez,Deportivo Alavés,ala,Spain,2002-06-08,183,FW,4,comun,false,https://assets.virtuafc.com/players/1513222.webp,,,,2,2,2,2,,,,1,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
334222-2526,BOYÉ,Lucas Boyé,Deportivo Alavés,ala,Argentina,1996-02-28,183,FW,6,comun,false,https://assets.virtuafc.com/players/814385.webp,,,2,2,,2,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
302371-2526,MARTÍNEZ,Toni Martínez,Deportivo Alavés,ala,Spain,1997-06-30,187,FW,6,comun,false,https://assets.virtuafc.com/players/831253.webp,,,2,2,,2,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
620696-2526,DIABATE,Ibrahim Diabate,Deportivo Alavés,ala,Cote d'Ivoire,1999-11-17,185,FW,4,comun,false,https://assets.virtuafc.com/players/1084043.webp,,,2,2,,1,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
935232-2526,MAÑAS,Aitor Mañas,Deportivo Alavés,ala,Spain,2003-01-05,185,FW,3,comun,false,https://assets.virtuafc.com/players/1639543.webp,,,2,2,,1,,,,1,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
225020-2526,DÍAZ,Mariano Díaz,Deportivo Alavés,ala,Dominican Republic,1993-08-01,180,FW,3,comun,false,https://assets.virtuafc.com/players/175753.webp,,,2,2,,1,,,,1,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
226012-2526,SORIA,David Soria,Getafe CF,get,Spain,1993-04-04,192,GK,7,frecuente,false,https://assets.virtuafc.com/players/604258.webp,,,,,,,,,,,,3,2,
339079-2526,LETACEK,Jiri Letacek,Getafe CF,get,Czech Republic,1999-01-09,196,GK,5,comun,false,https://assets.virtuafc.com/players/826047.webp,,,,,,,,,,,,2,2,
559979-2526,ABQAR,Abdel Abqar,Getafe CF,get,Morocco,1999-03-10,188,DF,5,comun,true,https://assets.virtuafc.com/players/1101232.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
898352-2526,BOSELLI,Sebastián Boselli,Getafe CF,get,Uruguay,2003-12-04,183,DF,5,comun,false,https://assets.virtuafc.com/players/1392092.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
741142-2526,ROMERO,Zaid Romero,Getafe CF,get,Argentina,1999-12-15,192,DF,5,comun,false,https://assets.virtuafc.com/players/1108450.webp,2,2,2,,,,,1,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
221150-2526,DJENÉ,Dakonam Djené,Getafe CF,get,Togo,1991-12-31,178,DF,5,comun,false,https://assets.virtuafc.com/players/307702.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
257376-2526,DUARTE,Domingos Duarte,Getafe CF,get,Portugal,1995-03-10,192,DF,4,comun,false,https://assets.virtuafc.com/players/576276.webp,2,2,2,,,,,1,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
249513-2526,RICO,Diego Rico,Getafe CF,get,Spain,1993-02-23,183,DF,5,comun,false,https://assets.virtuafc.com/players/350560.webp,2,2,,,1,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false]]"
1268764-2526,DAVINCHI,Davinchi,Getafe CF,get,Spain,2007-10-16,182,DF,4,comun,true,https://assets.virtuafc.com/players/1918369.webp,2,2,,,1,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false]]"
390688-2526,IGLESIAS,Juan Iglesias,Getafe CF,get,Spain,1998-07-03,187,DF,6,comun,false,https://assets.virtuafc.com/players/949707.webp,2,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
76467-2526,FEMENÍA,Kiko Femenía,Getafe CF,get,Spain,1991-02-02,174,DF,5,comun,false,https://assets.virtuafc.com/players/53739.webp,2,2,,,1,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
1164331-2526,BEKHOUCHA,Ismael Bekhoucha,Getafe CF,get,Morocco,2004-11-20,176,DF,2,comun,false,https://assets.virtuafc.com/players/1895964.webp,2,2,,,1,1,1,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
111508-2526,NYOM,Allan Nyom,Getafe CF,get,Cameroon,1988-05-10,189,DF,3,comun,false,https://assets.virtuafc.com/players/128637.webp,2,2,,,1,2,1,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
948273-2526,MARTÍN,Mario Martín,Getafe CF,get,Spain,2004-03-05,177,MF,6,comun,false,https://assets.virtuafc.com/players/1154549.webp,3,2,,,2,,2,2,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false]]"
290249-2526,ARAMBARRI,Mauro Arambarri,Getafe CF,get,Uruguay,1995-09-30,175,MF,7,frecuente,false,https://assets.virtuafc.com/players/385888.webp,,2,,,2,,3,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
281989-2526,MILLA,Luis Milla,Getafe CF,get,Spain,1994-10-07,175,MF,6,comun,false,https://assets.virtuafc.com/players/811629.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
282421-2526,MUÑOZ,Javi Muñoz,Getafe CF,get,Spain,1995-02-28,177,MF,5,comun,false,https://assets.virtuafc.com/players/353154.webp,,2,,,2,,2,2,,1,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
1061122-2526,LISO,Adrián Liso,Getafe CF,get,Spain,2005-04-02,182,FW,6,comun,false,https://assets.virtuafc.com/players/1515554.webp,,,,2,2,2,2,,,,2,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
419648-2526,BIRMANCEVIC,Veljko Birmancevic,Getafe CF,get,Serbia,1998-03-05,179,FW,6,comun,false,https://assets.virtuafc.com/players/831510.webp,,,,2,2,2,2,,,,2,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
126737-2526,JUANMI,Juanmi,Getafe CF,get,Spain,1993-05-20,172,FW,5,comun,false,https://assets.virtuafc.com/players/96369.webp,,,,2,2,2,2,,,,1,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
696764-2526,KAMARA,Abu Kamara,Getafe CF,get,England,2003-07-21,183,FW,5,comun,false,https://assets.virtuafc.com/players/1087476.webp,,,,2,2,2,2,,,,2,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
560705-2526,SANCRIS,Álex Sancris,Getafe CF,get,Spain,1997-01-18,181,FW,5,comun,false,https://assets.virtuafc.com/players/1398518.webp,,,,2,2,2,2,,,,1,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
298976-2526,MAYORAL,Borja Mayoral,Getafe CF,get,Spain,1997-04-05,182,FW,6,comun,false,https://assets.virtuafc.com/players/604954.webp,,,2,2,,2,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
640109-2526,SATRIANO,Martín Satriano,Getafe CF,get,Uruguay,2001-02-20,187,FW,6,comun,false,https://assets.virtuafc.com/players/973536.webp,,,2,2,,2,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
844516-2526,VÁZQUEZ,Luis Vázquez,Getafe CF,get,Argentina,2001-04-24,190,FW,5,comun,false,https://assets.virtuafc.com/players/974713.webp,,,2,2,,1,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
275218-2526,BATALLA,Augusto Batalla,Rayo Vallecano,ray,Argentina,1996-04-30,185,GK,7,frecuente,false,https://assets.virtuafc.com/players/358910.webp,,,,,,,,,,,,3,2,
397676-2526,CÁRDENAS,Dani Cárdenas,Rayo Vallecano,ray,Spain,1997-03-28,186,GK,5,comun,false,https://assets.virtuafc.com/players/965832.webp,,,,,,,,,,,,2,2,
1034853-2526,MENDY,Nobel Mendy,Rayo Vallecano,ray,Senegal,2004-09-03,187,DF,6,comun,false,https://assets.virtuafc.com/players/1458073.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
451801-2526,MUMIN,Abdul Mumin,Rayo Vallecano,ray,Ghana,1998-06-06,188,DF,5,comun,false,https://assets.virtuafc.com/players/846147.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
457931-2526,FELIPE,Luiz Felipe,Rayo Vallecano,ray,Italy,1997-03-22,187,DF,5,comun,false,https://assets.virtuafc.com/players/850035.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
765467-2526,VERTROUWD,Jozhua Vertrouwd,Rayo Vallecano,ray,Netherlands,2004-08-21,187,DF,5,comun,true,https://assets.virtuafc.com/players/1120947.webp,2,2,2,,,,,1,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
127108-2526,LEJEUNE,Florian Lejeune,Rayo Vallecano,ray,France,1991-05-20,190,DF,6,comun,false,https://assets.virtuafc.com/players/88528.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
596122-2526,CHAVARRÍA,Pep Chavarría,Rayo Vallecano,ray,Spain,1998-04-10,174,DF,6,comun,false,https://assets.virtuafc.com/players/1010421.webp,3,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false]]"
311044-2526,ESPINO,Alfonso Espino,Rayo Vallecano,ray,Uruguay,1992-01-05,172,DF,5,comun,false,https://assets.virtuafc.com/players/542634.webp,2,2,,,1,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false]]"
527966-2526,RAȚIU,Andrei Rațiu,Rayo Vallecano,ray,Romania,1998-06-20,183,DF,7,frecuente,false,https://assets.virtuafc.com/players/965031.webp,3,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
85295-2526,BALLIU,Iván Balliu,Rayo Vallecano,ray,Albania,1992-01-01,172,DF,5,comun,false,https://assets.virtuafc.com/players/152446.webp,2,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
268670-2526,GUMBAU,Gerard Gumbau,Rayo Vallecano,ray,Spain,1994-12-18,188,MF,5,comun,true,https://assets.virtuafc.com/players/326471.webp,2,2,,,1,,2,2,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false]]"
363057-2526,DÍAZ,Pedro Díaz,Rayo Vallecano,ray,Spain,1998-06-05,180,MF,5,comun,false,https://assets.virtuafc.com/players/900669.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
192009-2526,LÓPEZ,Unai López,Rayo Vallecano,ray,Spain,1995-10-30,170,MF,5,comun,false,https://assets.virtuafc.com/players/588566.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
517753-2526,VALENTÍN,Óscar Valentín,Rayo Vallecano,ray,Spain,1994-08-20,177,MF,5,comun,false,https://assets.virtuafc.com/players/900008.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
525578-2526,CISS,Pathé Ciss,Rayo Vallecano,ray,Senegal,1994-03-16,186,MF,5,comun,false,https://assets.virtuafc.com/players/913679.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
1384911-2526,BECERRA,Samu Becerra,Rayo Vallecano,ray,Spain,2006-06-01,,MF,2,comun,false,https://assets.virtuafc.com/players/2198232.webp,,1,,,1,,2,2,,1,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
560483-2526,NTEKA,Randy Nteka,Rayo Vallecano,ray,Angola,1997-12-06,189,MF,4,comun,false,https://assets.virtuafc.com/players/932764.webp,,,,1,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
30321-2526,TREJO,Óscar Trejo,Rayo Vallecano,ray,Argentina,1988-04-26,180,MF,4,comun,false,https://assets.virtuafc.com/players/21949.webp,,,,1,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
618813-2526,MARTÍN,Carlos Martín,Rayo Vallecano,ray,Spain,2002-04-22,184,FW,5,comun,false,https://assets.virtuafc.com/players/1131581.webp,,,,2,2,2,2,,,,1,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
257062-2526,GARCÍA,Álvaro García,Rayo Vallecano,ray,Spain,1992-10-27,167,FW,5,comun,false,https://assets.virtuafc.com/players/345111.webp,,,,2,2,2,2,,,,2,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
709969-2526,AKHOMACH,Ilias Akhomach,Rayo Vallecano,ray,Morocco,2004-04-16,175,FW,7,frecuente,false,https://assets.virtuafc.com/players/1089108.webp,,,,2,2,3,2,,,,2,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
455181-2526,FRUTOS,Jorge de Frutos,Rayo Vallecano,ray,Spain,1997-02-20,173,FW,7,frecuente,false,https://assets.virtuafc.com/players/900003.webp,,,,2,2,3,2,,,,2,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
622988-2526,PÉREZ,Fran Pérez,Rayo Vallecano,ray,Spain,2002-09-09,176,FW,5,comun,false,https://assets.virtuafc.com/players/966637.webp,,,,2,2,2,2,,,,2,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
362086-2526,PALAZÓN,Isi Palazón,Rayo Vallecano,ray,Spain,1994-12-27,169,FW,6,comun,false,https://assets.virtuafc.com/players/899982.webp,,,,2,2,,2,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
560417-2526,ALEMÃO,Alemão,Rayo Vallecano,ray,Brazil,1998-04-01,182,FW,5,comun,true,https://assets.virtuafc.com/players/981604.webp,,,2,2,,2,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
505674-2526,CAMELLO,Sergio Camello,Rayo Vallecano,ray,Spain,2001-02-10,182,FW,5,comun,false,https://assets.virtuafc.com/players/910024.webp,,,2,2,,1,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
74857-2526,STEGEN,Marc-André ter Stegen,Girona FC,gir,Germany,1992-04-30,187,GK,7,frecuente,false,https://assets.virtuafc.com/players/88625.webp,,,,,,,,,,,,3,2,
195488-2526,GAZZANIGA,Paulo Gazzaniga,Girona FC,gir,Argentina,1992-01-02,195,GK,6,comun,false,https://assets.virtuafc.com/players/164343.webp,,,,,,,,,,,,3,2,
199321-2526,BLANCO,Rubén Blanco,Girona FC,gir,Spain,1995-07-25,188,GK,5,comun,false,https://assets.virtuafc.com/players/180515.webp,,,,,,,,,,,,2,2,
1169436-2526,KRAPYVTSOV,Vladyslav Krapyvtsov,Girona FC,gir,Ukraine,2005-06-25,188,GK,3,comun,false,https://assets.virtuafc.com/players/1521733.webp,,,,,,,,,,,,2,2,
120705-2526,CARLOS,Juan Carlos,Girona FC,gir,Spain,1988-01-20,187,GK,3,comun,false,https://assets.virtuafc.com/players/83708.webp,,,,,,,,,,,,2,2,
1005575-2526,REIS,Vitor Reis,Girona FC,gir,Brazil,2006-01-12,186,DF,8,frecuente,false,https://assets.virtuafc.com/players/1485300.webp,3,3,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
632896-2526,FRANCÉS,Alejandro Francés,Girona FC,gir,Spain,2002-08-01,182,DF,5,comun,false,https://assets.virtuafc.com/players/1002347.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
12282-2526,BLIND,Daley Blind,Girona FC,gir,Netherlands,1990-03-09,180,DF,6,comun,false,https://assets.virtuafc.com/players/44864.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
129444-2526,LÓPEZ,David López,Girona FC,gir,Spain,1989-10-09,185,DF,5,comun,true,https://assets.virtuafc.com/players/135116.webp,2,2,2,,,,,2,2,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false]]"
193098-2526,MORENO,Álex Moreno,Girona FC,gir,Spain,1993-06-08,179,DF,6,comun,false,https://assets.virtuafc.com/players/294593.webp,2,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false]]"
826224-2526,MARTÍNEZ,Arnau Martínez,Girona FC,gir,Spain,2003-04-25,182,DF,6,comun,false,https://assets.virtuafc.com/players/1084081.webp,3,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
834487-2526,RINCÓN,Hugo Rincón,Girona FC,gir,Spain,2003-01-27,183,DF,5,comun,false,https://assets.virtuafc.com/players/1632454.webp,2,2,,,2,2,2,,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true]]"
35047-2526,WITSEL,Axel Witsel,Girona FC,gir,Belgium,1989-01-12,186,MF,6,comun,false,https://assets.virtuafc.com/players/35612.webp,2,2,,,2,,2,2,,,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false]]"
593482-2526,OUNAHI,Azzedine Ounahi,Girona FC,gir,Morocco,2000-04-19,182,MF,6,comun,false,https://assets.virtuafc.com/players/991421.webp,,2,,,2,,3,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
341278-2526,MARTÍN,Iván Martín,Girona FC,gir,Spain,1999-02-14,178,MF,6,comun,false,https://assets.virtuafc.com/players/973699.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
423444-2526,BELTRÁN,Fran Beltrán,Girona FC,gir,Spain,1999-02-03,165,MF,6,comun,false,https://assets.virtuafc.com/players/835484.webp,,2,,,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
288255-2526,BEEK,Donny van de Beek,Girona FC,gir,Netherlands,1997-04-18,184,MF,5,comun,false,https://assets.virtuafc.com/players/361790.webp,,2,,,2,,2,2,,1,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
974251-2526,KOUROUMA,Lass Kourouma,Girona FC,gir,Guinea,2004-03-30,180,MF,3,comun,false,https://assets.virtuafc.com/players/1860172.webp,,1,,,2,,2,2,,1,,,,"[[false,false,false,false,false],[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false]]"
994536-2526,ECHEVERRI,Claudio Echeverri,Girona FC,gir,Argentina,2006-01-02,170,MF,7,frecuente,false,https://assets.virtuafc.com/players/1482424.webp,,,,2,2,,3,2,,2,,,,"[[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
205562-2526,LEMAR,Thomas Lemar,Girona FC,gir,France,1995-11-12,171,MF,5,comun,false,https://assets.virtuafc.com/players/191182.webp,,,,2,2,,2,2,,2,,,,"[[false,false,false,false,false],[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
537382-2526,GIL,Bryan Gil,Girona FC,gir,Spain,2001-02-11,175,FW,7,frecuente,false,https://assets.virtuafc.com/players/910026.webp,,,,2,2,3,2,,,,2,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
895326-2526,ROCA,Joel Roca,Girona FC,gir,Spain,2005-06-07,176,FW,6,comun,true,https://assets.virtuafc.com/players/1391616.webp,,,,2,2,2,2,,,,2,,,"[[true,true,false,false,false],[true,true,false,false,false],[true,true,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
264372-2526,TSYGANKOV,Viktor Tsygankov,Girona FC,gir,Ukraine,1997-11-15,178,FW,7,frecuente,false,https://assets.virtuafc.com/players/319735.webp,,,,2,2,3,2,,,,2,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
99353-2526,PORTU,Portu,Girona FC,gir,Spain,1992-05-21,167,FW,5,comun,false,https://assets.virtuafc.com/players/218616.webp,,,,2,2,2,2,,,,2,,,"[[false,false,false,true,true],[false,false,false,true,true],[false,false,false,true,true],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
631821-2526,VANAT,Vladyslav Vanat,Girona FC,gir,Ukraine,2002-01-04,182,FW,7,frecuente,false,https://assets.virtuafc.com/players/976374.webp,,,2,2,,2,,,,2,3,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
340376-2526,RUIZ,Abel Ruiz,Girona FC,gir,Spain,2000-01-28,182,FW,5,comun,false,https://assets.virtuafc.com/players/826013.webp,,,2,2,,1,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
59323-2526,STUANI,Cristhian Stuani,Girona FC,gir,Uruguay,1986-10-12,184,FW,5,comun,true,https://assets.virtuafc.com/players/32048.webp,,,2,2,,2,,,,2,2,,,"[[false,true,true,true,false],[false,true,true,true,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false],[false,false,false,false,false]]"
